StartDate,ParkName,Phone,MovieName,MovieClosedCaption,MovieRating,ParkAddress,CommunityAreas,ZipCode,Wards,Year,Weekday,longitude,latitude,month
2018-07-27,Shedd Park,(773) 762-3168,Minions,Yes,PG,3660 W. 23rd St.,32,21569,28,2018,Friday,-71.2888258,42.6307606,Jul
2018-07-26,Kells Playground Park,(312) 742-7544,Wonder Woman,Yes,PG-13,3201 W. Chicago Ave.,24,4299,46,2018,Thursday,-87.7072549,41.8951324,Jul
2018-08-02,Archer Park,(773) 284-7029,Coco,Yes,PG,4901 S.Kilbourn Ave.,54,22248,8,2018,Thursday,-87.7347903,41.8045458,Aug
2018-07-07,Kennicott Park,(312) 747-7138,War for the Planet of the Apes,Yes,PG-13,4434 S. Lake Park Ave.,5,4301,10,2018,Saturday,-87.5975062,41.8138876,Jul
2018-06-01,Berger Park Cultural Center,(773) 761-0376,Home Alone,Yes,PG,6205 N. Sheridan Rd.,76,4451,16,2018,Friday,-87.6551161,41.9948704,Jun
2018-06-22,Tuley Park,(312) 747-6763,Jumanji: Welcome to the Jungle,Yes,PG-13,501 E. 90th Pl.,40,21546,35,2018,Friday,-87.6120906,41.7302432,Jun
2018-08-14,Grant Park: Logan Monument,(312) 742-1134,Red Tails,Yes,PG-13,900 S. Michigan Ave.,38,14913,10,2018,Tuesday,-87.6234327,41.8706124,Aug
2018-07-24,La Villita Park,(312) 747-6608,Zootopia,Yes,PG,2800 S. Sacramento Blvd.,,,,2018,Tuesday,-87.7015346,41.8399512,Jul
2018-08-05,Jonquil Playlot Park,(312) 742-7816,Sing,Yes,PG,1001 W. Wrightwood Ave.,68,21190,34,2018,Sunday,-87.6545678,41.9284789,Aug
2018-07-25,Foster Park,(312) 747-6135,Yogi Bear,Yes,PG,1440 W. 84th St.,70,21554,13,2018,Wednesday,-87.6600046,41.7409628,Jul
2018-06-28,Gill Park,(312) 742-7802,Despicable Me 3,Yes,PG,825 W. Sheridan Rd.,57,21186,39,2018,Thursday,-87.6505541,41.9519792,Jun
2018-06-22,Franklin Park,(312) 747-7676,The Boss Baby,Yes,PG,4320 W. 15th St.,30,21569,14,2018,Friday,-87.879523,41.9348537,Jun
2018-07-05,Fuller Park,(312) 747-6144,Hidden Figures,Yes,PG,331 W. 45th St,3,14924,9,2018,Thursday,-87.6333765,41.8090919,Jul
2018-07-24,Mann Park,(773) 646-0210,The Boss Baby,Yes,PG,3035 E. 130st St.,52,22250,47,2018,Tuesday,-87.5506695,41.6572788,Jul
2018-08-07,Augusta Park,(312) 742-7544,Wonder Woman,Yes,PG-13,4433 W. Augusta Blvd.,24,4299,45,2018,Tuesday,-87.7378657,41.8985515,Aug
2018-07-22,Chicago Women's Park and Gardens,(312) 328-0821,Coco,Yes,PG,1801 S. Indiana Ave.,34,21194,9,2018,Sunday,-87.6220159,41.8576592,Jul
2018-07-01,Eckhart Park,(312) 746-5490,Grease,Yes,PG-13,1330 W. Chicago Ave.,25,22620,46,2018,Sunday,-87.6612032,41.8972278,Jul
2018-06-29,LeClaire Courts-Hearst Community Park,(312) 747-6438,Jumanji: Welcome to the Jungle,Yes,PG-13,5120 W. 44th St.,53,22268,28,2018,Friday,-87.750748,41.8133942,Jun
2018-08-17,Vittum Park,(773) 284-6022,Wonder,Yes,PG,5010 W. 50th St.,53,22268,28,2018,Friday,-87.7483454,41.8029957,Aug
2018-07-12,Nichols Park,(312) 747-2703,Mrs. Doubtfire,Yes,PG-13,1355 E. 53rd St.,8,21192,10,2018,Thursday,-93.3168029,37.2185197,Jul
2018-06-23,Touhy Park,(773) 262-6737,Dirty Dancing,Yes,PG-13,7348 N. Paulina St.,10,21853,5,2018,Saturday,-87.6737628,42.0147467,Jun
2018-09-12,Davis Square Park,(312) 747-6107,Space Jam,Yes,PG,4430 S. Marshfield Ave.,59,14924,3,2018,Wednesday,-87.6675322,41.81302,Sep
2018-07-31,Fuller Park,(312) 747-6144,Moana,Yes,PG,331 W. 45th St,3,14924,9,2018,Tuesday,-87.6333765,41.8090919,Jul
2018-08-04,Abbott Park,(312) 747-6001,The Boss Baby,Yes,PG,49 E. 95th St.,45,21546,43,2018,Saturday,-87.6224349,41.7200818,Aug
2018-08-17,Clark (John) Park,(773) 287-7794,Spider-Man: Homecoming,Yes,PG-13,4615 W. Jackson Blvd.,26,22216,23,2018,Friday,-87.7411149,41.8762631,Aug
2018-07-06,La Villita Park,(312) 747-6608,Leap,Yes,PG,2800 S. Sacramento Blvd.,,,,2018,Friday,-87.7015346,41.8399512,Jul
2018-06-29,Oriole Park,(773) 631-6197,Jumanji: Welcome to the Jungle,Yes,PG-13,5430 N. Olcott Ave.,36,4448,29,2018,Friday,-87.815456,41.9795107,Jun
2018-07-17,Park No. 578,(312) 746-5494,Jumanji: Welcome to the Jungle,Yes,PG-13,1919 W. Maypole Ave.,29,21184,46,2018,Tuesday,-87.6748266,41.8835894,Jul
2018-06-19,Sherwood Park,(773) 256-0926,Justice League,Yes,PG-13,5701 S. Shields Ave.,66,21559,4,2018,Tuesday,-87.634492,41.7899907,Jun
2018-07-27,Gompers Park,(773) 685-3270,Coco,Yes,PG,4222 W. Foster Ave.,14,21869,38,2018,Friday,-87.7367788,41.9761424,Jul
2018-08-25,Kosciuszko Park,(312) 742-7546,Coco,Yes,PG,2732 N. Avers Ave.,23,22535,17,2018,Saturday,-87.7250021,41.9309688,Aug
2018-06-30,Chicago Women's Park and Gardens,(312) 328-0821,The Notebook,Yes,PG-13,1801 S. Indiana Ave.,34,21194,9,2018,Saturday,-87.6220159,41.8576592,Jun
2018-07-14,Sherwood Park,(773) 256-0926,Wonder Woman,Yes,PG-13,5701 S. Shields Ave.,66,21559,4,2018,Saturday,-87.634492,41.7899907,Jul
2018-08-09,Burnside Park,(312) 747-6015,Jumanji: Welcome to the Jungle,Yes,PG-13,9400 S. Greenwood Ave.,43,21546,35,2018,Thursday,-71.4116897,41.8257979,Aug
2018-07-19,Wicker Park,(312) 742-7553,Sister Act,Yes,PG,1425 N. Damen Avenue,25,21560,41,2018,Thursday,-87.6775672,41.9104892,Jul
2018-06-23,Grand Crossing Park,(312) 747-6158,The Emoji Movie,Yes,PG,7655 S. Ingleside Ave.,67,21546,35,2018,Saturday,-87.6004035,41.7547324,Jun
2018-07-20,Amundsen Park,(312) 746-5003,Tyler Perry's Boo,Yes,PG-13,6200 W. Bloomingdale Ave.,26,22615,7,2018,Friday,-87.7790809,41.9137166,Jul
2018-08-17,Bessemer Park,(312) 747-6023,Black Panther,Yes,PG-13,8930 S. Muskegon Ave.,42,21202,47,2018,Friday,-87.5571272,41.7325195,Aug
2018-08-10,Veteran's Memorial Park,(312) 747-6812,Coco,Yes,PG,2820 E. 98th St.,48,21202,47,2018,Friday,-97.3455909,37.6906639,Aug
2018-07-14,Oz Park,(312) 742-7898,Coco,Yes,PG,2021 N. Burling St.,68,21190,34,2018,Saturday,-87.6456607,41.9208947,Jul
2018-07-20,Lindblom Park,(312) 747-6443,Lean On Me,Yes,PG-13,6054 S. Damen Ave.,65,22257,2,2018,Friday,-87.6749586,41.7842469,Jul
2018-08-11,Winnemac Park,(312) 742-5101,Jumanji: Welcome to the Jungle,Yes,PG-13,5100 N. Leavitt St,6,21849,24,2018,Saturday,-87.6819813,41.9741228,Aug
2018-09-07,Winnemac Park,(312) 742-5101,The King and the Mockingbird (L Roi et L'Oiseau),Yes,NR,5100 N. Leavitt St,6,21849,24,2018,Friday,-87.6819813,41.9741228,Sep
2018-07-29,Chicago Women's Park and Gardens,(312) 328-0821,Sense and Sensibility,Yes,PG,1801 S. Indiana Ave.,34,21194,9,2018,Sunday,-87.6220159,41.8576592,Jul
2018-07-29,Dvorak Park,(312) 746-5083,The Chorus (Les Choristes),Yes,PG-13,1119 W. Cullerton St.,33,14920,26,2018,Sunday,-87.6539063,41.8543217,Jul
2019-06-27,Austin Town Hall,(773) 287-7658,Black Panther,Yes,PG-13,5610 W. Lake St.,26,22216,7,2019,Thursday,-87.7658014,41.8882977,Jun
2019-07-08,Calumet Park,(312) 747-6039,The Wizard of Oz,Yes,G,9801 S. Ave G,49,21202,47,2019,Monday,-87.6607948,41.6628909,Jul
2019-08-01,Harrison Park,(312) 746-5491,Black Panther,Yes,PG-13,1824 S. Wood St.,33,14920,26,2019,Thursday,-97.222816,37.6680039,Aug
2019-07-18,Hoard Playground Park,(773) 256-1903,Black Panther,Yes,PG-13,7201 S. Dobson Ave.,67,21546,33,2019,Thursday,-87.5985286,41.7637133,Jul
2019-06-07,Berger Park Cultural Center,(773) 761-0376,Some Like It Hot,Yes,NR,6205 N. Sheridan Rd.,76,4451,16,2019,Friday,-87.6551161,41.9948704,Jun
2019-07-13,Skinner Park,(312) 746-5560,Big Hero 6,Yes,PG,1331 W. Monroe St.,29,14917,46,2019,Saturday,-87.6615589,41.8796407,Jul
2019-08-12,River Park,(312) 742-7516,Hotel Transylvania 3,Yes,PG,5100 N. Francisco Ave.,6,21849,24,2019,Monday,-95.9845085,36.0822916,Aug
2019-07-24,Kilbourn Park,(773) 685-3351,El Reality,Yes,NR,3501 N. Kilbourn Ave.,16,22618,21,2019,Wednesday,-87.7389881,41.9440637,Jul
2019-06-12,Union Park,(312) 746-5494,Black Panther,Yes,PG-13,1501 W. Randolph St.,29,14917,46,2019,Wednesday,-87.6655371,41.8839452,Jun
2019-07-25,Wicker Park,(312) 742-7553,The Rainmaker,Yes,PG-13,1425 N. Damen Avenue,25,21560,41,2019,Thursday,-87.6775672,41.9104892,Jul
2019-08-23,Shedd Park,(773) 762-3168,The Star,Yes,PG,3660 W. 23rd St.,32,21569,28,2019,Friday,-71.2888258,42.6307606,Aug
2019-06-14,Pottawattomie Park,(773) 262-5835,Ghostbusters (1984),Yes,PG,7340 N. Rogers Ave.,10,21853,5,2019,Friday,-87.6775959,42.0158615,Jun
2019-06-29,Rowan Park,(773) 646-3180,Aquaman,Yes,PG-13,11546 S. Avenue L,49,21202,47,2019,Saturday,-87.5380528,41.685848,Jun
2019-08-02,Maplewood Playlot Park,(312) 742-7554,Ralph Breaks the Internet,Yes,PG,1640 N.Maplewood Ave.,25,22535,41,2019,Friday,-87.6912396,41.911554,Aug
2019-08-07,Heritage Green,(312) 746-5494,Smallfoot,Yes,PG,610-30 W. Adams St.,29,4452,36,2019,Wednesday,-79.237758,37.3785499,Aug
2019-08-14,Hayes Park,(312) 747-6177,Spider-Man: Into the Spider-Verse,Yes,PG,2936 W. 85th St.,69,4300,30,2019,Wednesday,-87.6969091,41.7404584,Aug
2019-08-17,DuSable Museum of African American History,(312) 742-1134,Trinity Goodheart,Yes,NR,740 E. 56th Pl.,7,22260,4,2019,Saturday,-87.6071968,41.7919133,Aug
2019-06-26,Horner Park,(773) 478-3499,Wonder,Yes,PG,2741 W. Montrose Ave.,16,21538,20,2019,Wednesday,-87.6963721,41.9577997,Jun
2019-06-20,Maggie Daley Park,(312) 742-3918,Ralph Breaks the Internet,Yes,PG,337 E. Randolph St.,38,14309,36,2019,Thursday,-87.6194393,41.8823598,Jun
2019-06-24,Harold Washington Playlot Park,(312) 747-6620,Cabaret,Yes,PG,5200 S. Hyde Park Blvd.,8,21192,33,2019,Monday,-87.5834584,41.801367,Jun
2019-06-20,McKiernan Playground Park,(312) 747-2883,Avengers: Infinity War,Yes,PG-13,10714 S. Sawyer Ave.,73,4447,42,2019,Thursday,-87.7024805,41.6983547,Jun
2019-06-28,Portage Park,(773) 685-7235,Dirty Dancing,Yes,PG-13,4100 N. Long Ave.,15,22618,19,2019,Friday,-87.7645576,41.953217,Jun
2019-06-15,Tuley Park,(312) 747-6763,Night School,Yes,PG-13,501 E. 90th Pl.,40,21546,43,2019,Saturday,-87.6120906,41.7302432,Jun
2019-08-16,Tilton Park,(773) 287-0806,Avengers: Infinity War,Yes,PG-13,305 N. Kostner Ave.,27,21572,23,2019,Friday,-71.5943525,43.4429844,Aug
2019-07-22,Haas Park,(312) 742-7552,Spider-Man: Into the Spider-Verse,Yes,PG,2402 N. Washtenaw Ave.,23,22535,41,2019,Monday,-87.6961085,41.9251799,Jul
2019-07-27,Buttercup Playlot Park,(312) 742-7502,Come Drink With Me,No,NR,4901 N. Sheridan Rd.,31,22616,16,2019,Saturday,-87.6545263,41.9721301,Jul
2019-08-21,Gill Park,(312) 742-7802,Wonder,Yes,PG,825 W. Sheridan Rd.,57,21186,39,2019,Wednesday,-87.6505541,41.9519792,Aug
2019-08-08,Burnside Park,(312) 747-6015,A Wrinkle in Time,Yes,PG,9400 S. Greenwood Ave.,43,21546,35,2019,Thursday,-71.4116897,41.8257979,Aug
2019-08-19,Grant Park: Logan Monument,(312) 742-1134,Grease,Yes,PG,900 S. Michigan Ave.,38,14913,10,2019,Monday,-87.6234327,41.8706124,Aug
2019-06-19,Green Briar Park,(773) 761-0582,Alice in Wonderland,Yes,G,2650 W. Peterson Ave.,20,4450,24,2019,Wednesday,-87.696404,41.9913324,Jun
2019-06-27,Gross Park,(312) 742-7528,Mary Poppins Returns,Yes,PG,2708 W. Lawrence Ave.,6,21849,24,2019,Thursday,-87.6966445,41.969068,Jun
2019-07-16,Beverly Park,(312) 747-6024,Cars (2006),Yes,G,2460 W. 102nd St.,71,4447,42,2019,Tuesday,-118.4177707,34.1177924,Jul
2019-08-06,West Lawn Park,(773) 284-2803,Coco,Yes,PG,4233 W. 65th St.,63,21867,15,2019,Tuesday,-87.729093,41.7737051,Aug
2019-06-30,Chicago Women's Park and Gardens,(312) 328-0821,The Incredibles 2,Yes,PG,1801 S. Indiana Ave.,34,21194,9,2019,Sunday,-87.6220159,41.8576592,Jun
2019-07-11,Dunbar Park,(312) 747-6287,Black Panther,Yes,PG-13,300 E. 31st St.,1,21194,10,2019,Thursday,-87.6208001,41.8399244,Jul
2019-06-21,Mandrake Park,(312) 747-6446,Spider-Man: Into the Spider-Verse,Yes,PG,900 E. Pershing Rd.,2,4301,10,2019,Friday,-87.607035,41.8233375,Jun
2019-08-10,Humboldt Park,(312) 742-7549,Smallfoot,Yes,PG,1440 N. Sacramento,,,,2019,Saturday,-87.721293,41.8990752,Aug
2019-08-15,West Pullman Park,(312) 747-7090,Black Panther,Yes,PG-13,401 W. 123rd St.,50,21861,22,2019,Thursday,-87.6314575,41.6696411,Aug
2019-07-20,Bradley Park,(312) 747-6022,Black Panther,Yes,PG-13,9729 S.Yates Ave.,48,21202,47,2019,Saturday,-89.6230745,40.7036394,Jul
2019-07-26,Clarendon Park Community Center,(312) 742-7512,Spider-Man: Into the Spider-Verse,Yes,PG,4501 N. Clarendon Ave.,31,22616,39,2019,Friday,-87.6486024,41.9633603,Jul
2019-07-12,Moore Park,(773) 287-0561,Creed II,Yes,PG-13,5085 W. Adams,26,22216,23,2019,Friday,-97.4893384,35.3352419,Jul
2019-08-05,Julia de Burgos Park,(312) 742-7529,Trolls,Yes,NR,1805 N. Albany Ave.,23,22535,41,2019,Monday,-87.7045604,41.9139125,Aug
2019-07-02,Harold Washington Playlot Park,(312) 747-6620,Leap!,Yes,PG,5200 S. Hyde Park Blvd.,8,21192,33,2019,Tuesday,-87.5834584,41.801367,Jul
2019-07-30,Humboldt Park,(312) 742-7549,The Incredibles 2,Yes,PG,1440 N. Sacramento,,,,2019,Tuesday,-87.721293,41.8990752,Jul
2019-07-14,Jonquil Playlot Park,(312) 742-7816,Spider-Man: Homecoming,Yes,PG-13,1001 W. Wrightwood Ave.,68,21190,34,2019,Sunday,-87.6545678,41.9284789,Jul
2019-07-31,Chicago History Museum,(312) 742-1134,My Favorite Wife,Yes,NR,1601 N. Clark St.,,,,2019,Wednesday,-87.6314917,41.9120377,Jul
2019-07-24,La Villita Park,(312) 747-6608,Smallfoot,Yes,PG,2800 S. Sacramento Blvd.,32,21569,1,2019,Wednesday,-87.7015346,41.8399512,Jul
2019-06-10,Belmont Harbor,(312) 742-1134,The 39 Steps,Yes,NR,3200 N. Lake Shore Dr.,57,4449,25,2019,Monday,-87.6374768,41.9400652,Jun
2019-07-09,Ward (A. Montgomery) Park,(312) 742-7895,Mary Poppins Returns,Yes,PG,630 N. Kingsbury St.,37,4446,36,2019,Tuesday,-87.6422346,41.89351,Jul
2019-08-24,Oz Park,(312) 742-7898,The Wizard of Oz,Yes,G,2021 N. Burling St.,68,21190,34,2019,Saturday,-87.6456607,41.9208947,Aug
2019-06-13,Bartelme (Mary) Park,(312) 746-5962,Adventures in Babysitting,Yes,PG-13,115 S. Sangamon St.,29,14917,26,2019,Thursday,-87.6502418,41.8798425,Jun
2019-07-01,Oakwood Beach,(312) 742-1134,Grease,Yes,PG,3900 S. Lake Shore Dr.,2,4301,10,2019,Monday,-87.5958032,41.8213586,Jul
2019-07-24,White (Willye B.) Park,(773) 262-5051,Aquaman,Yes,PG-13,7631 N. Ashland Ave.,10,21853,5,2019,Wednesday,-87.6708443,42.0197679,Jul
2019-07-13,Buttercup Playlot Park,(312) 742-7502,Napoleon Dynamite,Yes,PG,4901 N. Sheridan Rd.,31,22616,16,2019,Saturday,-87.6545263,41.9721301,Jul
2019-08-23,Indian Road Park,(773) 631-3761,The Incredibles 2,Yes,PG,6010 W. Matson Ave.,36,22532,38,2019,Friday,-87.7783973,41.9934022,Aug
2019-07-19,Douglas Park Cultural and Community Center,(773) 762-2842,Little Shop of Horrors (1986),Yes,PG-13,1401 S. Sacramento Dr.,30,21569,14,2019,Friday,-87.6997484,41.8624541,Jul
2019-06-21,Independence Park,(773) 478-3538,The Sandlot,Yes,PG,3945 N. Springfield Ave.,16,21538,50,2019,Friday,-87.7237263,41.9526374,Jun
2019-06-25,Bartelme (Mary) Park,(312) 746-5962,Wayne's World,Yes,PG-13,115 S. Sangamon St.,29,14917,26,2019,Tuesday,-87.6502418,41.8798425,Jun
2019-08-09,Chopin Park,(773) 685-3247,Trolls,Yes,NR,3420 N. Long Ave.,15,22618,21,2019,Friday,-87.7631735,41.943051,Aug
2019-07-08,Chippewa Park,(773) 731-0380,Bee Movie,Yes,PG,6748 N. Sacramento Ave.,20,22528,27,2019,Monday,-87.7052222,42.0039662,Jul
2019-08-20,Bosley Playground Park,(312) 747-6026,The Incredibles 2,Yes,PG,3044 S. Bonfield St.,58,14920,48,2019,Tuesday,-87.6534045,41.8386184,Aug
2019-06-19,Museum of Science and Industry,(312) 742-1134,Back to the Future Part II,Yes,PG,5700 S. Lake Shore Dr.,8,22260,33,2019,Wednesday,-87.5830659,41.7905726,Jun
2019-08-01,Chicago Women's Park and Gardens,(312) 328-0821,Jane Eyre (2011),Yes,PG-13,1801 S. Indiana Ave.,34,21194,9,2019,Thursday,-87.6220159,41.8576592,Aug
2019-08-10,Museum of Science and Industry,(312) 742-1134,Wonder Woman,Yes,PG-13,5700 S. Lake Shore Dr.,8,22260,33,2019,Saturday,-87.5830659,41.7905726,Aug
2019-06-22,West Chatham Park,(317) 747-6998,Black Panther,Yes,PG-13,8223 S. Princeton Ave.,40,21554,13,2019,Saturday,-87.6321215,41.7449326,Jun
2019-07-15,Osterman Beach,(312) 742-1134,Singin' in the Rain,Yes,G,5800 N. Lake Shore Dr.,,,,2019,Monday,-87.6519968,41.9861856,Jul
2019-08-22,Bartelme (Mary) Park,(312) 746-5962,Green Book,Yes,PG-13,115 S. Sangamon St.,29,14917,26,2019,Thursday,-87.6502418,41.8798425,Aug
2019-07-05,Indian Boundary Park and Cultural Center,(773) 764-0338,Yankee Doodle Dandy,No,NR,2500 W. Lunt Ave.,20,22528,27,2019,Friday,-87.6932545,42.0094477,Jul
2019-07-17,Harrison Park,(312) 746-5491,Not Quite Adults / Tampoco Tan Grandes,Yes,NR,1824 S. Wood St.,33,14920,26,2019,Wednesday,-97.222816,37.6680039,Jul
2019-08-08,Bartelme (Mary) Park,(312) 746-5962,Creed (2015),Yes,PG-13,115 S. Sangamon St.,29,14917,26,2019,Thursday,-87.6502418,41.8798425,Aug
2019-06-14,Lindblom Park,(312) 747-6443,Creed II,Yes,PG-13,6054 S. Damen Ave.,65,22257,2,2019,Friday,-87.6749586,41.7842469,Jun
2019-08-18,Wallace Playground Park,(312) 747-6763,Creed II,Yes,PG-13,607 W. 92nd St.,72,21554,13,2019,Sunday,-87.6388026,41.7264579,Aug
2019-06-28,Wentworth Park,(312) 747-6993,Ralph Breaks the Internet,Yes,PG,5625 S. Mobile Ave.,53,22268,15,2019,Friday,-87.7804512,41.7883344,Jun
2019-08-12,Belmont Harbor,(312) 742-1134,Meet Me In St. Louis,Yes,NR,3200 N. Lake Shore Dr.,57,4449,25,2019,Monday,-87.6374768,41.9400652,Aug
2019-08-02,Cornell Square Park,(312) 747-6097,Spider-Man: Into the Spider-Verse,Yes,PG,1809 W. 50th St.,59,14924,4,2019,Friday,-87.6710583,41.8023916,Aug
2019-07-21,Jonquil Playlot Park,(312) 742-7816,The Grinch,Yes,PG,1001 W. Wrightwood Ave.,68,21190,34,2019,Sunday,-87.6545678,41.9284789,Jul
2019-07-26,Rutherford Sayre Park,(312) 746-5368,Mary Poppins Returns,Yes,PG,6871 W. Belden Ave.,18,4454,7,2019,Friday,-87.7973773,41.9200406,Jul
2019-07-10,Loyola Park,(773) 262-8605,The Gazelle's Dance / El Baile de la Gacela,Yes,NR,1230 W. Greenleaf Ave.,10,21853,5,2019,Wednesday,-87.6619076,42.0117116,Jul
2019-08-20,Jensen Park,(312) 742-7054,Sherlock Gnomes,Yes,PG,4650 N. Lawndale Ave.,14,21849,12,2019,Tuesday,-87.7210519,41.9655488,Aug
2019-07-17,Brainerd Park,(312) 747-6027,Creed II,Yes,PG-13,1246 W. 92nd St.,72,21554,13,2019,Wednesday,-87.6543207,41.7276762,Jul
2019-08-14,Hamlin Park,(312) 742-7785,Smallfoot,Yes,PG,3035 N. Hoyne Ave.,46,21538,40,2019,Wednesday,-87.6794228,41.9366872,Aug
2019-06-15,Oz Park,(312) 742-7898,The Sandlot 2,Yes,PG,2021 N. Burling St.,68,21190,34,2019,Saturday,-87.6456607,41.9208947,Jun
2019-07-29,Oakwood Beach,(312) 742-1134,Muppets Take Manhattan,Yes,G,3900 S. Lake Shore Dr.,2,4301,10,2019,Monday,-87.5958032,41.8213586,Jul
2019-06-26,Blackhawk Park,(312) 746-5014,The Incredibles 2,Yes,PG,2318 N. Lavergne Ave.,19,22615,44,2019,Wednesday,-87.7526523,41.9228418,Jun
2019-07-31,Piotrowski Park,(312) 745-4801,Tesoros,Yes,G,4247 W. 31st St.,32,21569,28,2019,Wednesday,-87.7309295,41.8348342,Jul
2019-07-09,Trebes Park,(312) 742-7769,La Bolduc,Yes,NR,2250 N. Clifton Ave.,68,21190,34,2019,Tuesday,-87.6577043,41.9220656,Jul
2019-07-27,Park No. 564 - Big Marsh,(773) 646-0210,Captain Marvel,Yes,PG-13,11555 S. Stony Island Ave.,48,22250,47,2019,Saturday,-87.5705071,41.690329,Jul
2019-07-19,Piotrowski Park,(312) 745-4801,Spider-Man: Into the Spider-Verse,Yes,PG,4247 W. 31st St.,32,21569,28,2019,Friday,-87.7309295,41.8348342,Jul
2019-06-11,Donovan Playground Park,(312) 747-6111,Goosebumps 2,Yes,PG,3620 S.Lituanica Ave.,58,14924,48,2019,Tuesday,-87.6485635,41.8280984,Jun
2019-08-24,Euclid Park,(312) 747-6124,Aquaman,Yes,PG-13,9800 S. Parnell Ave.,72,21861,22,2019,Saturday,-81.5529091,41.5535114,Aug
2019-08-10,Pendleton (Hadiya) Park,(312) 747-6707,Aquaman,Yes,PG-13,4345 S. Calumet Ave.,4,4301,9,2019,Saturday,-87.618098,41.8152067,Aug
2019-06-22,Sauganash Park,(773) 685-6122,Ralph Breaks the Internet,Yes,PG,5861 N. Kostner Ave.,12,22532,38,2019,Saturday,-87.7372685,41.9882037,Jun
2019-06-23,Brooks Park,(773) 631-4401,Mary Poppins Returns,Yes,PG,7100 N. Harlem Ave.,77,22243,29,2019,Sunday,-98.4266263,29.3363722,Jun
2019-08-05,South Shore Cultural Center,(773) 256-0149,A Wrinkle in Time,Yes,PG,7059 S. South Shore Drive,39,22538,33,2019,Monday,-87.5635963,41.7691802,Aug
2019-08-09,Palmer Park,(312) 747-6577,Jumanji: Welcome to the Jungle,Yes,PG-13,201 E. 111th St.,45,21861,43,2019,Friday,-104.7680926,38.8789233,Aug
2019-07-05,Augusta Park,(312) 742-7544,Aquaman,Yes,PG-13,4433 W. Augusta Blvd.,24,4299,45,2019,Friday,-87.7378657,41.8985515,Jul
2019-08-16,Ada Park,(312) 747-6002,Rampage,Yes,PG-13,11250 S. Ada St.,74,22212,22,2019,Friday,-87.6537751,41.6884791,Aug
2019-06-18,Kedvale Park,(312) 742-7543,Spider-Man: Into the Spider-Verse,Yes,PG,4134 W. Hirsch St.,24,4299,49,2019,Tuesday,-87.7300436,41.9065878,Jun
2019-08-06,Lawler Park,(773) 284-7328,Coco,Yes,PG,5210 W. 64th St.,62,22268,15,2019,Tuesday,-87.7512174,41.7766954,Aug
2019-08-14,Sheridan Park,(312) 746-5369,Moana,Yes,PG,910 S. Aberdeen St.,29,14917,26,2019,Wednesday,-87.6548141,41.8707756,Aug
2019-08-19,South Shore Cultural Center,(773) 256-0149,Spider-Man: Into the Spider-Verse,Yes,PG,7059 S. South Shore Drive,39,22538,33,2019,Monday,-87.5635963,41.7691802,Aug
2019-06-20,Archer Park,(773) 284-7029,Smallfoot,Yes,PG,4901 S.Kilbourn Ave.,54,22248,8,2019,Thursday,-87.7347903,41.8045458,Jun
2019-06-26,Lincoln Park Cultural Center,(312) 742-7726,Galaxy Quest,Yes,PG,2045 N. Lincoln Park West,68,21190,34,2019,Wednesday,-87.6359317,41.9196726,Jun
2019-07-01,Calumet Park,(312) 747-6039,Spider-Man: Into the Spider-Verse,Yes,PG,9801 S. Ave G,49,21202,47,2019,Monday,-87.6607948,41.6628909,Jul
2019-07-25,Columbus Park,(773) 287-7641,Aquaman,Yes,PG-13,500 S. Central Ave.,26,22216,7,2019,Thursday,-74.0000483,40.7155353,Jul
2019-08-24,Chicago Women's Park and Gardens,(312) 328-0821,First Man,Yes,PG-13,1801 S. Indiana Ave.,34,21194,9,2019,Saturday,-87.6220159,41.8576592,Aug
2019-06-21,Gladstone Park,(773) 631-7859,Ralph Breaks the Internet,Yes,PG,5421 N. Menard Ave.,11,21869,50,2019,Friday,-87.7728393,41.9788836,Jun
2019-07-08,Daniel Webster Park,(312) 745-1479,Peter Rabbit,Yes,PG,1357 S. Indiana Ave.,34,14913,9,2019,Monday,-87.6217023,41.8644693,Jul
2019-06-15,DuSable Museum of African American History,(312) 742-1134,Freedom Song,Yes,NR,740 E. 56th Pl.,7,22260,4,2019,Saturday,-87.6071968,41.7919133,Jun
2019-06-29,Belmont Harbor,(312) 742-1134,Breathless / A Bout De Souffle,Yes,NR,3200 N. Lake Shore Dr.,57,4449,25,2019,Saturday,-87.6374768,41.9400652,Jun
2019-08-03,Rowan Park,(773) 646-3180,Monsters University,Yes,G,11546 S. Avenue L,49,21202,47,2019,Saturday,-87.5380528,41.685848,Aug
2019-06-28,Carver Park,(312) 747-6047,Spider-Man: Into the Spider-Verse,Yes,PG,939 E. 132nd St.,51,4460,43,2019,Friday,-94.3556725,36.9873287,Jun
2019-08-16,Hermosa Park,(312) 742-7540,Aquaman,Yes,PG-13,2240 N. Kilbourn Ave.,21,22615,44,2019,Friday,-87.7403457,41.9219812,Aug
2019-07-13,Chicago Women's Park and Gardens,(312) 328-0821,Dunkirk,Yes,PG-13,1801 S. Indiana Ave.,34,21194,9,2019,Saturday,-87.6220159,41.8576592,Jul
